LECROYWP735Zi	47716	Histogram
Segments	1	SegmentSize	976
Segment	TrigTime	TimeSinceSegment1
#1	10-Jul-2025 12:05:29	0                 
Time	Ampl
-2.66e-010	307
-2.64e-010	267
-2.62e-010	282
-2.6e-010	265
-2.58e-010	298
-2.56e-010	252
-2.54e-010	296
-2.52e-010	311
-2.5e-010	287
-2.48e-010	290
-2.46e-010	301
-2.44e-010	280
-2.42e-010	342
-2.4e-010	316
-2.38e-010	340
-2.36e-010	341
-2.34e-010	347
-2.32e-010	349
-2.3e-010	368
-2.28e-010	365
-2.26e-010	359
-2.24e-010	359
-2.22e-010	377
-2.2e-010	417
-2.18e-010	400
-2.16e-010	405
-2.14e-010	398
-2.12e-010	416
-2.1e-010	417
-2.08e-010	402
-2.06e-010	429
-2.04e-010	426
-2.02e-010	421
-2e-010	428
-1.98e-010	444
-1.96e-010	436
-1.94e-010	404
-1.92e-010	479
-1.9e-010	517
-1.88e-010	432
-1.86e-010	493
-1.84e-010	531
-1.82e-010	483
-1.8e-010	499
-1.78e-010	500
-1.76e-010	536
-1.74e-010	544
-1.72e-010	536
-1.7e-010	576
-1.68e-010	605
-1.66e-010	567
-1.64e-010	586
-1.62e-010	635
-1.6e-010	577
-1.58e-010	571
-1.56e-010	629
-1.54e-010	618
-1.52e-010	676
-1.5e-010	659
-1.48e-010	583
-1.46e-010	610
-1.44e-010	662
-1.42e-010	702
-1.4e-010	709
-1.38e-010	668
-1.36e-010	724
-1.34e-010	693
-1.32e-010	664
-1.3e-010	716
-1.28e-010	718
-1.26e-010	780
-1.24e-010	691
-1.22e-010	687
-1.2e-010	717
-1.18e-010	724
-1.16e-010	733
-1.14e-010	712
-1.12e-010	711
-1.1e-010	717
-1.08e-010	770
-1.06e-010	725
-1.04e-010	737
-1.02e-010	750
-1e-010	716
-9.8e-011	721
-9.6e-011	661
-9.4e-011	719
-9.2e-011	663
-9e-011	715
-8.8e-011	698
-8.6e-011	681
-8.4e-011	730
-8.2e-011	602
-8e-011	700
-7.8e-011	662
-7.6e-011	583
-7.4e-011	632
-7.2e-011	614
-7e-011	656
-6.8e-011	642
-6.6e-011	573
-6.4e-011	552
-6.2e-011	622
-6e-011	642
-5.8e-011	595
-5.6e-011	620
-5.4e-011	592
-5.2e-011	598
-5e-011	599
-4.8e-011	628
-4.6e-011	625
-4.4e-011	589
-4.2e-011	630
-4e-011	663
-3.8e-011	711
-3.6e-011	911
-3.4e-011	1199
-3.2e-011	1671
-3e-011	2294
-2.8e-011	3076
-2.6e-011	3424
-2.4e-011	3341
-2.2e-011	2955
-2e-011	2120
-1.8e-011	1463
-1.6e-011	888
-1.4e-011	562
-1.2e-011	405
-1e-011	283
-8e-012	186
-6e-012	123
-4e-012	69
-2e-012	50
-4.6e-024	33
2e-012	31
4e-012	23
6e-012	12
8e-012	4
1e-011	0
1.2e-011	6
1.4e-011	2
1.6e-011	0
1.8e-011	1
2e-011	0
2.2e-011	0
2.4e-011	1
2.6e-011	0
2.8e-011	0
3e-011	0
3.2e-011	0
3.4e-011	0
3.6e-011	0
3.8e-011	1
4e-011	0
4.2e-011	0
4.4e-011	0
4.6e-011	0
4.8e-011	1
5e-011	0
5.2e-011	0
5.4e-011	0
5.6e-011	0
5.8e-011	0
6e-011	1
6.2e-011	0
6.4e-011	0
6.6e-011	1
6.8e-011	0
7e-011	0
7.2e-011	0
7.4e-011	0
7.6e-011	0
7.8e-011	0
8e-011	0
8.2e-011	0
8.4e-011	0
8.6e-011	0
8.8e-011	0
9e-011	0
9.2e-011	0
9.4e-011	0
9.6e-011	0
9.8e-011	0
1e-010	0
1.02e-010	0
1.04e-010	0
1.06e-010	0
1.08e-010	0
1.1e-010	0
1.12e-010	0
1.14e-010	0
1.16e-010	0
1.18e-010	0
1.2e-010	0
1.22e-010	0
1.24e-010	0
1.26e-010	0
1.28e-010	0
1.3e-010	0
1.32e-010	0
1.34e-010	0
1.36e-010	0
1.38e-010	0
1.4e-010	0
1.42e-010	0
1.44e-010	0
1.46e-010	0
1.48e-010	0
1.5e-010	0
1.52e-010	0
1.54e-010	0
1.56e-010	0
1.58e-010	0
1.6e-010	0
1.62e-010	0
1.64e-010	0
1.66e-010	0
1.68e-010	0
1.7e-010	0
1.72e-010	0
1.74e-010	0
1.76e-010	0
1.78e-010	0
1.8e-010	0
1.82e-010	0
1.84e-010	0
1.86e-010	0
1.88e-010	0
1.9e-010	0
1.92e-010	0
1.94e-010	0
1.96e-010	0
1.98e-010	0
2e-010	0
2.02e-010	0
2.04e-010	0
2.06e-010	0
2.08e-010	0
2.1e-010	0
2.12e-010	0
2.14e-010	0
2.16e-010	0
2.18e-010	0
2.2e-010	0
2.22e-010	0
2.24e-010	0
2.26e-010	0
2.28e-010	0
2.3e-010	0
2.32e-010	0
2.34e-010	0
2.36e-010	0
2.38e-010	0
2.4e-010	0
2.42e-010	0
2.44e-010	0
2.46e-010	0
2.48e-010	0
2.5e-010	0
2.52e-010	0
2.54e-010	0
2.56e-010	0
2.58e-010	0
2.6e-010	0
2.62e-010	0
2.64e-010	0
2.66e-010	0
2.68e-010	0
2.7e-010	0
2.72e-010	0
2.74e-010	0
2.76e-010	0
2.78e-010	0
2.8e-010	0
2.82e-010	0
2.84e-010	0
2.86e-010	0
2.88e-010	0
2.9e-010	0
2.92e-010	0
2.94e-010	0
2.96e-010	0
2.98e-010	0
3e-010	0
3.02e-010	0
3.04e-010	0
3.06e-010	0
3.08e-010	0
3.1e-010	0
3.12e-010	0
3.14e-010	0
3.16e-010	0
3.18e-010	0
3.2e-010	0
3.22e-010	0
3.24e-010	0
3.26e-010	0
3.28e-010	0
3.3e-010	0
3.32e-010	0
3.34e-010	0
3.36e-010	0
3.38e-010	0
3.4e-010	0
3.42e-010	0
3.44e-010	0
3.46e-010	0
3.48e-010	0
3.5e-010	0
3.52e-010	0
3.54e-010	0
3.56e-010	0
3.58e-010	0
3.6e-010	0
3.62e-010	0
3.64e-010	0
3.66e-010	0
3.68e-010	0
3.7e-010	0
3.72e-010	0
3.74e-010	0
3.76e-010	0
3.78e-010	0
3.8e-010	0
3.82e-010	0
3.84e-010	0
3.86e-010	0
3.88e-010	0
3.9e-010	0
3.92e-010	0
3.94e-010	0
3.96e-010	0
3.98e-010	0
4e-010	0
4.02e-010	0
4.04e-010	0
4.06e-010	0
4.08e-010	0
4.1e-010	0
4.12e-010	0
4.14e-010	0
4.16e-010	0
4.18e-010	0
4.2e-010	0
4.22e-010	0
4.24e-010	0
4.26e-010	0
4.28e-010	0
4.3e-010	0
4.32e-010	0
4.34e-010	0
4.36e-010	0
4.38e-010	0
4.4e-010	0
4.42e-010	0
4.44e-010	0
4.46e-010	0
4.48e-010	0
4.5e-010	0
4.52e-010	0
4.54e-010	0
4.56e-010	0
4.58e-010	0
4.6e-010	0
4.62e-010	0
4.64e-010	0
4.66e-010	0
4.68e-010	0
4.7e-010	0
4.72e-010	0
4.74e-010	0
4.76e-010	0
4.78e-010	0
4.8e-010	0
4.82e-010	0
4.84e-010	0
4.86e-010	0
4.88e-010	0
4.9e-010	0
4.92e-010	0
4.94e-010	0
4.96e-010	0
4.98e-010	0
